city,region,type_of_unite,in_compound,owner_type,area,rooms,bathrooms,floor_number,elevator,finish_status,year_of_building,views,has_reviews,payment_method,price_per_meter,price,area_category,floor_category,building_category
Alexandria,شارع رقم 10,Apartment,False,Real Estate Marketer,100,2,1,1,False,Super Luxury,2008,Side Street,False,Cash,8500,850000,Medium,low,medium
Ismailia,شارع العشرين,Apartment,False,Property Owner,90,3,1,4,True,Unfinished,2017,Main Street,False,Cash,10556,950000,Medium,mid,new
Sharm El-Sheikh,بورتو شرم - عامر جروب,Apartment,False,Real Estate Marketer,58,1,2,1,False,Luxury,2016,Swimming Pool,False,Cash,16379,950000,Small,low,new
Greater Cairo,شارع ذكي حواس,Apartment,False,Property Owner,112,2,1,2,True,Extra Super Luxury,2010,Side Street,True,Cash,12054,1350000,Medium,low,medium
Greater Cairo,المرج القديمة,Apartment,False,Real Estate Marketer,200,4,2,6,True,Super Luxury,2009,Main Street,False,Cash or Installment,4500,900000,X-Large,mid,medium
Alexandria,شارع رقم 6,Apartment,False,Real Estate Marketer,120,3,2,12,True,Super Luxury,2015,Side Street,False,Cash,9583,1150000,Medium,high,medium
Ain Sokhna,لا سيرينا ميني ايجيبت,Studio,False,Developer,65,1,1,2,False,Extra Super Luxury,2025,Swimming Pool,False,Cash or Installment,23077,1500000,Small,low,new
Greater Cairo,كمبوند لؤلؤة بدر 2 - الجمعية التعاونية للبناء والإ,Apartment,True,Real Estate Marketer,152,3,2,1,False,Semi-Finished,2029,Main Street,False,Installment,6250,950000,Large,low,new
Greater Cairo,شارع الحسنيه,Apartment,False,Property Owner,100,3,1,3,True,Super Luxury,2013,Main Street,False,Cash,11000,1100000,Medium,low,medium
Monufia,المنطقة 14,Apartment,False,Real Estate Marketer,130,3,1,1,False,Unfinished,2025,Side Street,False,Installment,9000,1170000,Large,low,new
Greater Cairo,الحي الحادي عشر,Apartment,False,Real Estate Marketer,70,2,1,3,False,Luxury,2001,Main Street,True,Cash,15714,1100000,Small,low,medium
Ismailia,مدينة المستقبل,Apartment,False,Property Owner,112,3,1,0,False,Super Luxury,2010,Garden,False,Cash,8482,950000,Medium,ground,medium
Greater Cairo,مشعل,Apartment,False,Property Owner,90,2,1,5,True,Extra Super Luxury,2001,Main Street,False,Cash,9444,850000,Medium,mid,medium
Alexandria,شارع رقم 4,Apartment,False,Real Estate Marketer,90,2,1,1,False,Super Luxury,2010,Sea,False,Cash,9333,840000,Medium,low,medium
Ain Sokhna,لا سيرينا ميني ايجيبت,Studio,False,Developer,55,1,1,2,False,Extra Super Luxury,2025,Swimming Pool,False,Cash or Installment,22727,1250000,Small,low,new
Alexandria,شارع رقم 10,Apartment,False,Real Estate Marketer,100,2,1,3,False,Super Luxury,2005,Side Street,False,Cash,10500,1050000,Medium,low,medium
Qalyubia,مدينة القناطر الخيرية,Apartment,False,Property Owner,150,4,1,1,False,Luxury,2000,Main Street,False,Cash,7667,1150000,Large,low,medium
Greater Cairo,El Lebeny,Apartment,False,Property Owner,160,3,2,8,True,Unfinished,2007,Side Street,False,Cash,6562,1050000,Large,high,medium
Alexandria,شارع رقم 6,Apartment,False,Real Estate Marketer,110,3,2,1,False,Super Luxury,2010,Side Street,False,Cash,9000,990000,Medium,low,medium
Dakahlia,مدينة 15 مايو,Apartment,False,Property Owner,102,3,1,3,False,Luxury,2016,Side Street,False,Cash,8824,900000,Medium,low,new
Greater Cairo,كمبوند الكاميليا - جلوبال,Apartment,True,Real Estate Marketer,80,2,1,1,False,Extra Super Luxury,2025,Garden,False,Cash,16250,1300000,Small,low,new
Greater Cairo,شارع عثمان محرم,Apartment,False,Real Estate Marketer,160,3,1,5,True,Extra Super Luxury,2000,Side Street,False,Cash,5750,920000,Large,mid,medium
Greater Cairo,Beit Al Watan Road,Apartment,False,Real Estate Marketer,150,3,2,1,False,Semi-Finished,2024,Garden,False,Cash,9333,1400000,Large,low,new
Alexandria,شارع البشوات,Apartment,False,Property Owner,120,2,2,2,True,Extra Super Luxury,2014,Sea,True,Cash,8335,1000250,Medium,low,medium
Alexandria,شارع رقم 6,Apartment,False,Real Estate Marketer,100,2,1,4,True,Super Luxury,2010,Sea,False,Cash,8300,830000,Medium,mid,medium
Ismailia,مدينة الاسماعيلية,Apartment,False,Property Owner,75,2,1,3,False,Super Luxury,2025,Main Street,False,Cash,17333,1300000,Small,low,new
Damietta,مدينة رأس البر,Apartment,False,Property Owner,65,2,1,2,False,Semi-Finished,2019,Sea,False,Cash,12308,800000,Small,low,new
Port Said,حى الضواحى,Apartment,False,Property Owner,95,2,1,5,True,Luxury,1992,Corner,False,Cash,10526,1000000,Medium,mid,old
Alexandria,شارع طوسون,Apartment,False,Property Owner,135,3,2,13,True,Unfinished,2010,Side Street,False,Cash,8148,1100000,Large,high,medium
Alexandria,شارع رقم 10,Apartment,False,Real Estate Marketer,100,2,1,4,False,Super Luxury,2010,Main Street,False,Cash,8200,820000,Medium,mid,medium
Assiut,مدينة اسيوط,Apartment,False,Property Owner,105,3,1,4,False,Semi-Finished,2023,Main Street,False,Cash,10000,1050000,Medium,mid,new
Qalyubia,مدينة القناطر الخيرية,Apartment,False,Property Owner,150,4,1,2,False,Semi-Finished,2000,Main Street,False,Cash,7667,1150000,Large,low,medium
Greater Cairo,جمعية المستثمرين,Apartment,True,Real Estate Marketer,90,2,1,1,True,Semi-Finished,2016,Main Street,False,Cash,11111,1000000,Medium,low,new
Greater Cairo,أرض المخابرات,Apartment,True,Real Estate Marketer,80,2,1,3,False,Super Luxury,2014,Main Street,True,Cash,15000,1200000,Small,low,medium
Greater Cairo,هافانا هيلز ميني كمبوند,Apartment,True,Real Estate Marketer,85,2,1,2,False,Semi-Finished,2018,Main Street,True,Cash,14000,1190000,Medium,low,new
Alexandria,شارع رقم 10,Apartment,False,Real Estate Marketer,90,2,1,2,True,Super Luxury,2006,Side Street,False,Cash,9444,850000,Medium,low,medium
Greater Cairo,شارع المنشية,Apartment,False,Real Estate Marketer,120,3,2,2,True,Unfinished,2023,Main Street,False,Cash,8333,1000000,Medium,low,new
North Coast,منتجع أكوا فيو - الأباظية,Studio,False,Real Estate Marketer,43,1,1,4,True,Super Luxury,2010,Swimming Pool,True,Cash,29070,1250000,Small,mid,medium
Luxor,مناطق فرعية بالأقصر,Apartment,False,Property Owner,95,2,1,3,False,Extra Super Luxury,2005,Side Street,False,Cash or Installment,12632,1200000,Medium,low,medium
Greater Cairo,كمبوند دجلة بالمز - معمار المرشدي,Apartment,True,Real Estate Marketer,80,2,1,0,False,Super Luxury,2017,Main Street,False,Cash,18750,1500000,Small,ground,new
Greater Cairo,كمبوند دجله جاردنز - معمار المرشدي,Apartment,True,Real Estate Marketer,80,2,1,4,False,Semi-Finished,2021,Main Street,False,Cash,16875,1350000,Small,mid,new
Greater Cairo,هافانا هيلز ميني كمبوند,Apartment,True,Real Estate Marketer,90,3,1,4,True,Unfinished,2019,Main Street,False,Cash,10222,920000,Medium,mid,new
Greater Cairo,كمبوند دجلة بالمز - معمار المرشدي,Apartment,True,Real Estate Marketer,80,2,1,4,False,Semi-Finished,2018,Main Street,False,Cash,13438,1075000,Small,mid,new
Greater Cairo,أكتوبر الجديدة,Apartment,False,Real Estate Marketer,90,3,1,4,False,Super Luxury,2019,Main Street,False,Cash,10889,980000,Medium,mid,new
Alexandria,شارع رقم 10,Apartment,False,Real Estate Marketer,100,3,1,3,False,Super Luxury,2010,Side Street,False,Cash,11500,1150000,Medium,low,medium
Alexandria,شارع رقم 6,Apartment,False,Real Estate Marketer,120,2,1,2,False,Super Luxury,2010,Swimming Pool,False,Cash,9583,1150000,Medium,low,medium
Alexandria,شارع رقم 2,Apartment,False,Real Estate Marketer,100,2,1,3,False,Super Luxury,2010,Sea,False,Cash or Installment,11500,1150000,Medium,low,medium
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,3,1,4,True,Semi-Finished,2024,Main Street,False,Cash or Installment,14286,1500000,Medium,mid,new
Greater Cairo,فيصل,Apartment,False,Real Estate Marketer,120,3,2,10,True,Super Luxury,2014,Side Street,False,Cash,10833,1300000,Medium,high,medium
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,2,1,4,True,Semi-Finished,2024,Main Street,False,Cash or Installment,14286,1500000,Medium,mid,new
Alexandria,شارع رقم 10,Apartment,False,Real Estate Marketer,162,2,1,4,True,Super Luxury,2010,Sea,False,Cash,6790,1100000,X-Large,mid,medium
Ras Sudr,منتجع دايموند باى - اس في للتطوير العقاري,Studio,False,Developer,50,1,1,1,False,Extra Super Luxury,2027,Main Street,False,Cash or Installment,26440,1322000,Small,low,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,3,1,2,False,Semi-Finished,2024,Main Street,False,Cash or Installment,13810,1450000,Medium,low,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,3,3,4,False,Semi-Finished,2024,Main Street,False,Cash or Installment,13810,1450000,Medium,mid,new
Greater Cairo,El Lebeny,Apartment,False,Real Estate Marketer,150,3,2,9,True,Extra Super Luxury,2016,Side Street,False,Cash,9667,1450000,Large,high,new
Alexandria,شارع رقم 45,Apartment,False,Real Estate Marketer,160,2,1,1,False,Extra Super Luxury,2008,Sea,False,Cash,7812,1250000,Large,low,medium
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,3,2,4,False,Semi-Finished,2025,Main Street,False,Cash or Installment,13810,1450000,Medium,mid,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,2,1,4,False,Semi-Finished,2025,Main Street,False,Cash or Installment,13810,1450000,Medium,mid,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,3,1,4,True,Semi-Finished,2024,Main Street,True,Cash or Installment,14095,1480000,Medium,mid,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,2,1,2,True,Semi-Finished,2019,Main Street,False,Cash or Installment,13810,1450000,Medium,low,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,3,1,4,True,Semi-Finished,2024,Main Street,True,Cash or Installment,13810,1450000,Medium,mid,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,2,1,2,True,Semi-Finished,2019,Main Street,False,Cash,13810,1450000,Medium,low,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,2,2,4,True,Semi-Finished,2024,Main Street,False,Cash or Installment,14286,1500000,Medium,mid,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,2,2,4,True,Semi-Finished,2022,Main Street,False,Cash or Installment,14286,1500000,Medium,mid,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,2,1,4,False,Semi-Finished,2024,Main Street,True,Cash or Installment,14286,1500000,Medium,mid,new
Alexandria,شارع رقم 25,Apartment,False,Real Estate Marketer,120,3,1,5,False,Super Luxury,2008,Sea,False,Cash,9583,1150000,Medium,mid,medium
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,2,1,4,True,Semi-Finished,2024,Main Street,False,Cash,13810,1450000,Medium,mid,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,3,2,4,False,Semi-Finished,2024,Main Street,True,Cash or Installment,13810,1450000,Medium,mid,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,2,1,4,True,Semi-Finished,2024,Main Street,False,Cash or Installment,13810,1450000,Medium,mid,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,3,2,2,True,Semi-Finished,2024,Main Street,False,Cash or Installment,13810,1450000,Medium,low,new
Greater Cairo,Al Yasmin Gardens Compound,Apartment,True,Real Estate Marketer,105,3,1,6,True,Semi-Finished,2024,Main Street,False,Cash or Installment,14286,1500000,Medium,mid,new
Alexandria,شارع رقم 10,Apartment,False,Real Estate Marketer,162,3,1,1,False,Super Luxury,2010,Side Street,False,Cash or Installment,6790,1100000,X-Large,low,medium
Alexandria,شارع رقم 6,Apartment,False,Real Estate Marketer,100,2,2,1,False,Super Luxury,2010,Sea,False,Cash,10500,1050000,Medium,low,medium
Alexandria,شارع رقم 2,Apartment,False,Real Estate Marketer,100,2,1,3,False,Super Luxury,2008,Sea,False,Cash,11000,1100000,Medium,low,medium
Alexandria,شارع رقم 25,Apartment,False,Real Estate Marketer,140,3,1,4,False,Super Luxury,2002,Sea,False,Cash,8571,1200000,Large,mid,medium
Greater Cairo,El Lebeny,Apartment,False,Real Estate Marketer,155,3,2,10,True,Super Luxury,2015,Side Street,False,Cash,9355,1450000,Large,high,medium
Greater Cairo,طريق كعبيش,Apartment,False,Real Estate Marketer,115,2,1,9,True,Super Luxury,2008,Side Street,False,Cash,9565,1100000,Medium,high,medium
Greater Cairo,El Lebeny,Apartment,False,Real Estate Marketer,160,3,2,9,True,Extra Super Luxury,2023,Side Street,False,Cash,9062,1450000,Large,high,new
Qalyubia,مدينة شبرا الخيمة,Apartment,False,Real Estate Marketer,105,2,1,3,True,Super Luxury,2010,Main Street,False,Cash,11905,1250000,Medium,low,medium
Greater Cairo,شارع المنشية,Apartment,False,Real Estate Marketer,115,2,1,3,True,Super Luxury,2000,Side Street,False,Cash,10000,1150000,Medium,low,medium
Greater Cairo,El Lebeny,Apartment,False,Real Estate Marketer,150,3,2,11,True,Luxury,2012,Main Street,False,Cash,9333,1400000,Large,high,medium
Greater Cairo,El Lebeny,Apartment,False,Real Estate Marketer,160,3,2,10,True,Extra Super Luxury,2005,Main Street,False,Cash,8750,1400000,Large,high,medium
Alexandria,الكيلو 21,Apartment,False,Real Estate Marketer,110,2,1,8,True,Super Luxury,2005,Sea,False,Cash,10000,1100000,Medium,high,medium
Greater Cairo,El Lebeny,Apartment,False,Real Estate Marketer,100,2,2,8,True,Extra Super Luxury,2019,Side Street,False,Cash,12000,1200000,Medium,high,new
Greater Cairo,El Lebeny,Apartment,False,Real Estate Marketer,150,3,2,9,True,Extra Super Luxury,2017,Side Street,False,Cash,9667,1450000,Large,high,new
Hurghada,Hurghada Resorts,Apartment,False,Real Estate Marketer,32,1,1,1,False,Super Luxury,2024,Swimming Pool,False,Cash or Installment,34759,1112300,Small,low,new
Greater Cairo,Vida Residence - Kayan,Studio,False,Real Estate Marketer,58,1,1,3,False,Semi-Finished,2028,Main Street,True,Installment,20000,1160000,Small,low,new
Hurghada,Al Kawthar District,Studio,False,Real Estate Marketer,35,1,1,4,False,Super Luxury,2026,Swimming Pool,False,Cash or Installment,34000,1190000,Small,mid,new
North Coast,منتجع ريتان - كايرو جلوبال,Studio,False,Real Estate Marketer,35,1,1,2,False,Super Luxury,2000,Sea,True,Cash,27143,950000,Small,low,medium
Greater Cairo,شارع ترعة السيسي,Apartment,False,Real Estate Marketer,140,3,2,11,True,Super Luxury,2014,Main Street,False,Cash,9286,1300000,Large,high,medium
Monufia,المنطقة 22,Apartment,False,Real Estate Marketer,160,3,2,3,False,Semi-Finished,2025,Corner,False,Cash or Installment,9375,1500000,Large,low,new
Sharqia,الحي اليوناني,Apartment,False,Real Estate Marketer,160,3,2,1,False,Semi-Finished,2020,Side Street,False,Cash,9375,1500000,Large,low,new
Beni Suef,مدينة بنى سويف,Apartment,False,Real Estate Marketer,70,2,1,4,False,Unfinished,2025,Main Street,False,Cash,21429,1500000,Small,mid,new
Greater Cairo,شارع المنشية الجديد,Apartment,False,Real Estate Marketer,165,3,2,4,True,Super Luxury,2016,Main Street,False,Cash,8485,1400000,X-Large,mid,new
Monufia,المنطقة 22,Apartment,False,Real Estate Marketer,141,3,2,2,False,Unfinished,2025,Main Street,False,Cash or Installment,8511,1200000,Large,low,new
Greater Cairo,شارع الملك فيصل,Apartment,False,Real Estate Marketer,150,3,2,10,True,Super Luxury,2010,Main Street,False,Cash,7667,1150000,Large,high,medium
Greater Cairo,El Lebeny,Apartment,False,Real Estate Marketer,120,2,1,7,True,Extra Super Luxury,2022,Side Street,False,Cash,12083,1450000,Medium,mid,new
Greater Cairo,طريق كعبيش,Apartment,False,Real Estate Marketer,110,3,3,2,False,Semi-Finished,2020,Main Street,True,Cash,13182,1450000,Medium,low,new
Greater Cairo,فيصل,Apartment,False,Real Estate Marketer,230,3,2,14,True,Super Luxury,2013,Main Street,False,Cash,6304,1450000,X-Large,high,medium
Greater Cairo,فيصل,Apartment,False,Real Estate Marketer,165,3,2,11,True,Super Luxury,2000,Main Street,False,Cash,6667,1100000,X-Large,high,medium
Greater Cairo,Beit Al Watan Road,Apartment,False,Real Estate Marketer,145,3,2,1,False,Semi-Finished,2024,Main Street,False,Cash,8966,1300000,Large,low,new
Greater Cairo,شارع الهداية,Apartment,False,Real Estate Marketer,120,2,1,3,False,Luxury,1970,Main Street,False,Cash,12500,1500000,Medium,low,old
Greater Cairo,كمبوند جرين تاون - تسلا,Apartment,True,Real Estate Marketer,100,3,1,4,False,Semi-Finished,2019,Main Street,False,Cash,14700,1470000,Medium,mid,new
